pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-1916074349,40.2247665,-76.8212681,PA,verified,2024-01-01,OpenStreetMap,portal,,,,,POINT (-76.8212681 40.2247665),860.0080374988545,False,AI_DET_pa_m_4007650_nw_18_060_20220704_29,0.0944500863552093
OSM-1916074352,40.2256239,-76.8205451,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8205451 40.2256239),779.2787338366973,False,AI_DET_pa_m_4007650_nw_18_060_20220704_29,0.0944500863552093
OSM-1916074353,40.2265179,-76.8197425,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8197425 40.2265179),700.5939716101507,False,AI_DET_pa_m_4007650_nw_18_060_20220704_29,0.0944500863552093
OSM-1916074354,40.2268309,-76.8187975,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8187975 40.2268309),619.0622584883807,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-1916074356,40.2274554,-76.8168767,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8168767 40.2274554),460.0126429769383,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-1916074359,40.2282723,-76.8144801,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8144801 40.2282723),295.24508604034514,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-1916074361,40.2293102,-76.8114564,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8114564 40.2293102),269.7574070330723,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-1916074365,40.2299296,-76.8096102,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8096102 40.2299296),375.5900618339234,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-1916074368,40.2304603,-76.8080753,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8080753 40.2304603),493.9832671300969,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-1916074391,40.2309893,-76.8064702,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8064702 40.2309893),626.869784299968,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-1916074396,40.231249,-76.8038221,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8038221 40.231249),815.286131241244,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-1916074400,40.2322493,-76.7998094,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7998094 40.2322493),935.2097369077362,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0857411623001098
OSM-1916074403,40.2325805,-76.7984172,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7984172 40.2325805),829.7674803198997,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0857411623001098
OSM-1916074404,40.2331269,-76.7962971,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7962971 40.2331269),683.3753967889296,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0857411623001098
OSM-1916074405,40.2332381,-76.7935794,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7935794 40.2332381),493.9023343083135,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0857411623001098
OSM-1916074406,40.2332798,-76.7922024,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7922024 40.2332798),413.31801419304423,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0857411623001098
OSM-1916074407,40.2340323,-76.789321,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.789321 40.2340323),301.24827185158483,False,AI_DET_pa_m_4007650_ne_18_060_20220704_20,0.0821486786007881
OSM-1916074408,40.2344699,-76.7876437,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7876437 40.2344699),191.6925513823441,False,AI_DET_pa_m_4007650_ne_18_060_20220704_20,0.0821486786007881
OSM-1916074410,40.2350256,-76.785466,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.785466 40.2350256),184.2765836854363,False,AI_DET_pa_m_4007650_ne_18_060_20220704_20,0.0821486786007881
OSM-1916074412,40.2355697,-76.7833701,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7833701 40.2355697),322.201151694616,False,AI_DET_pa_m_4007650_ne_18_060_20220704_20,0.0821486786007881
OSM-1916074416,40.2361324,-76.7812227,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7812227 40.2361324),483.99866019641985,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-1916074420,40.2375332,-76.7805919,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7805919 40.2375332),403.72487123468693,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-1916074448,40.2392581,-76.7798306,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7798306 40.2392581),385.5073809458698,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-1916074453,40.2395707,-76.7761788,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7761788 40.2395707),692.0254939655597,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-1916074454,40.2397212,-76.7743529,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7743529 40.2397212),846.970648801572,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-1916074455,40.2398763,-76.7725057,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7725057 40.2398763),1004.1374195711918,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-1916074456,40.2400152,-76.7707526,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7707526 40.2400152),1153.5152962600928,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-1916074457,40.2401727,-76.7688357,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7688357 40.2401727),1317.0195270929069,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-1991106685,40.2566612,-76.8644127,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8644127 40.2566612),3963.3877357172278,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1177541092038154
OSM-1991106692,40.2566244,-76.8668696,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8668696 40.2566244),3939.535057477481,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1177541092038154
OSM-1991106696,40.2573721,-76.8591978,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8591978 40.2573721),3758.0637731321945,False,AI_DET_pa_m_4007642_sw_18_060_20220704_10,0.0812947526574134
OSM-1991106698,40.2565875,-76.8654909,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8654909 40.2565875),3957.9070737476072,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1177541092038154
OSM-1991106702,40.2567963,-76.8615749,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8615749 40.2567963),3969.712218823342,False,AI_DET_pa_m_4007642_sw_18_060_20220704_10,0.0812947526574134
OSM-1991106704,40.2566612,-76.8682536,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8682536 40.2566612),3924.561680345155,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1177541092038154
OSM-1991106706,40.2566571,-76.8629858,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8629858 40.2566571),3984.98973983914,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1177541092038154
OSM-1991106708,40.2596996,-76.8739476,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8739476 40.2596996),3579.768095777791,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1177541092038154
OSM-1991106710,40.2579474,-76.8719568,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8719568 40.2579474),3769.860512195109,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1177541092038154
OSM-1991106712,40.2605573,-76.8748532,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8748532 40.2605573),3489.4580298627043,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1177541092038154
OSM-1991106715,40.2572787,-76.8702229,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8702229 40.2572787),3846.5704250252606,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1177541092038154
OSM-1991106716,40.2569642,-76.8605289,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8605289 40.2569642),3878.8696583339806,False,AI_DET_pa_m_4007642_sw_18_060_20220704_10,0.0812947526574134
OSM-1991106721,40.2589169,-76.8729368,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8729368 40.2589169),3663.380770476079,False,AI_DET_pa_m_4007642_sw_18_060_20220704_6,0.1177541092038154
OSM-4054926001,40.2385603,-76.7793722,PA,verified,2024-01-01,OpenStreetMap,portal,,,,,POINT (-76.7793722 40.2385603),441.6929279209957,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926002,40.2383225,-76.7788592,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7788592 40.2383225),491.5176958734304,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926003,40.2381626,-76.7778574,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7778574 40.2381626),577.9242934253679,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926004,40.2386022,-76.7772401,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7772401 40.2386022),615.6989736285395,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926005,40.2376446,-76.7723282,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7723282 40.2376446),1046.8142690109278,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926006,40.2382861,-76.7756895,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7756895 40.2382861),752.1175484014186,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926007,40.238392,-76.7764823,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7764823 40.238392),683.7466800459154,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926008,40.2386847,-76.7779844,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7779844 40.2386847),551.9020759904964,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926009,40.2388806,-76.7788771,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7788771 40.2388806),473.0255192210608,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926010,40.2390999,-76.7803669,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7803669 40.2390999),344.0110837402498,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926011,40.23949,-76.7822979,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7822979 40.23949),174.26417321965062,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926012,40.2400535,-76.7852218,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7852218 40.2400535),82.953584535484,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926013,40.2407811,-76.7891833,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7891833 40.2407811),429.09603722574957,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926014,40.2414763,-76.7928594,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7928594 40.2414763),751.2294619666558,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926015,40.242475,-76.7951392,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7951392 40.242475),968.4747305564382,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926016,40.243659,-76.7978075,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7978075 40.243659),1226.1482332099629,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926017,40.2434829,-76.8001722,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8001722 40.2434829),1410.5814784052054,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926018,40.2433045,-76.8025855,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8025855 40.2433045),1603.2506488005033,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926019,40.243191,-76.8042855,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8042855 40.243191),1741.1391247855624,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1544103771448135
OSM-4054926020,40.2429407,-76.8082075,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8082075 40.2429407),1805.239016168568,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-4054926021,40.2425236,-76.8114677,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8114677 40.2425236),1736.7505962357689,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-4054926022,40.2421019,-76.8150163,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8150163 40.2421019),1715.862583646475,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-4054926023,40.2430131,-76.8174696,PA,verified,2024-01-01,OpenStreetMap,portal,,,,,POINT (-76.8174696 40.2430131),1861.1885830325286,False,AI_DET_pa_m_4007650_nw_18_060_20220704_30,0.0868516117334365
OSM-4231227071,40.2262109,-76.8600266,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8600266 40.2262109),965.9726354870295,False,AI_DET_pa_m_4007650_nw_18_060_20220704_32,0.1042947769165039
OSM-4231227072,40.2319088,-76.8554058,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8554058 40.2319088),1324.4687637392508,False,AI_DET_pa_m_4007650_nw_18_060_20220704_32,0.1042947769165039
OSM-4231227073,40.2360702,-76.8520575,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8520575 40.2360702),1747.9376253051676,False,AI_DET_pa_m_4007650_nw_18_060_20220704_32,0.1042947769165039
OSM-5367430830,40.2747818,-76.9413716,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9413716 40.2747818),4724.405181271331,False,AI_DET_pa_m_4007649_ne_18_060_20220510_11,0.0859189853072166
OSM-5367430831,40.2740592,-76.9409824,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9409824 40.2740592),4641.449729147684,False,AI_DET_pa_m_4007649_ne_18_060_20220510_11,0.0859189853072166
OSM-5367430832,40.2734395,-76.9406547,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9406547 40.2734395),4570.464965336896,False,AI_DET_pa_m_4007649_ne_18_060_20220510_11,0.0859189853072166
OSM-5367430833,40.2727168,-76.9402629,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9402629 40.2727168),4487.749752881609,False,AI_DET_pa_m_4007649_ne_18_060_20220510_11,0.0859189853072166
OSM-5407905952,40.2694582,-76.9396239,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9396239 40.2694582),4122.844038695843,False,AI_DET_pa_m_4007649_ne_18_060_20220510_11,0.0859189853072166
OSM-5480108141,40.200102,-76.9414383,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9414383 40.200102),1596.8998447981867,False,AI_DET_pa_m_4007649_ne_18_060_20220510_14,0.1210362464189529
OSM-5480108148,40.2073135,-76.9409804,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9409804 40.2073135),1659.5436820387238,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108149,40.2081444,-76.9403752,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9403752 40.2081444),1577.5717941007945,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108150,40.2074059,-76.9411483,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9411483 40.2074059),1668.796575447967,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108151,40.2069412,-76.9415263,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9415263 40.2069412),1718.5410002646186,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108158,40.2001296,-76.9416291,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9416291 40.2001296),1601.7268685270324,False,AI_DET_pa_m_4007649_ne_18_060_20220510_14,0.1210362464189529
OSM-5480108197,40.2070059,-76.9416697,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9416697 40.2070059),1726.9042513511122,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108198,40.2075276,-76.9412537,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9412537 40.2075276),1672.0343404399002,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108199,40.2080245,-76.9408599,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9408599 40.2080245),1620.8841205758647,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108213,40.2082007,-76.9410433,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9410433 40.2082007),1628.86042370273,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108214,40.2080889,-76.9400959,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9400959 40.2080889),1557.5221725762292,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108215,40.2079728,-76.9395106,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9395106 40.2079728),1515.928233748754,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108216,40.2078585,-76.9389344,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9389344 40.2078585),1475.589226887875,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108217,40.2077317,-76.9382958,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9382958 40.2077317),1431.6541771832808,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108218,40.207582,-76.9375412,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9375412 40.207582),1380.8737682332846,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108220,40.2074469,-76.9368605,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9368605 40.2074469),1336.240849731771,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108321,40.2073113,-76.936177,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.936177 40.2073113),1292.6596864913538,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108322,40.2071827,-76.935529,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.935529 40.2071827),1252.6076380237423,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108323,40.2070456,-76.934838,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.934838 40.2070456),1211.3902962760262,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108324,40.2067831,-76.933515,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.933515 40.2067831),1137.374216529909,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108325,40.2066536,-76.9328624,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9328624 40.2066536),1103.556420586999,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108326,40.2065165,-76.9321713,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9321713 40.2065165),1069.9326332045928,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108327,40.206388,-76.9315238,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9315238 40.206388),1040.6702751755045,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108328,40.2062577,-76.9308671,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9308671 40.2062577),1013.3969737461128,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108329,40.2061301,-76.9302228,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9302228 40.2061301),989.1660928534618,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108330,40.2059974,-76.9295531,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9295531 40.2059974),966.8645364730284,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108331,40.205858,-76.9288492,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9288492 40.205858),946.8037266229444,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108332,40.2057261,-76.9281835,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9281835 40.2057261),931.2305663969421,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108333,40.2054622,-76.9268512,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9268512 40.2054622),910.6150360621594,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108334,40.2053277,-76.9261719,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9261719 40.2053277),905.7660392446501,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108335,40.2052059,-76.9255575,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9255575 40.2052059),874.0063525796579,False,AI_DET_pa_m_4007649_ne_18_060_20220510_13,0.2229490280151367
OSM-5480108336,40.2050775,-76.9249088,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9249088 40.2050775),816.9950793993696,False,AI_DET_pa_m_4007649_ne_18_060_20220510_13,0.2229490280151367
OSM-5480108337,40.2049484,-76.9242571,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9242571 40.2049484),759.7204217235434,False,AI_DET_pa_m_4007649_ne_18_060_20220510_13,0.2229490280151367
OSM-5480108338,40.2047843,-76.9234286,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9234286 40.2047843),686.9149927891788,False,AI_DET_pa_m_4007649_ne_18_060_20220510_13,0.2229490280151367
OSM-5480108339,40.2046998,-76.9230024,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9230024 40.2046998),649.4631317354066,False,AI_DET_pa_m_4007649_ne_18_060_20220510_13,0.2229490280151367
OSM-5480108340,40.2045726,-76.9223599,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9223599 40.2045726),593.0159702146519,False,AI_DET_pa_m_4007649_ne_18_060_20220510_13,0.2229490280151367
OSM-5480108341,40.2044517,-76.9217498,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9217498 40.2044517),539.4201194845448,False,AI_DET_pa_m_4007649_ne_18_060_20220510_13,0.2229490280151367
OSM-5480108342,40.2043249,-76.9211096,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9211096 40.2043249),483.19410390205735,False,AI_DET_pa_m_4007649_ne_18_060_20220510_13,0.2229490280151367
OSM-5480108343,40.2041979,-76.9204684,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9204684 40.2041979),426.8972920981012,False,AI_DET_pa_m_4007649_ne_18_060_20220510_13,0.2229490280151367
OSM-5480108344,40.2040708,-76.9198266,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9198266 40.2040708),370.5734318513386,False,AI_DET_pa_m_4007649_ne_18_060_20220510_13,0.2229490280151367
OSM-5480108356,40.208173,-76.9405518,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9405518 40.208173),1590.5631314762438,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108357,40.2086053,-76.9400355,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9400355 40.2086053),1533.0318158980629,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108358,40.20911,-76.9393821,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9393821 40.20911),1462.5585759866872,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108359,40.2100139,-76.940474,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.940474 40.2100139),1525.588506931803,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
OSM-5480108392,40.225,-76.9295703,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9295703 40.225),993.1001193605846,False,AI_DET_pa_m_4007649_ne_18_060_20220510_11,0.0859189853072166
OSM-5480108393,40.2255129,-76.9301916,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9301916 40.2255129),916.426855289351,False,AI_DET_pa_m_4007649_ne_18_060_20220510_11,0.0859189853072166
OSM-5480108394,40.2260175,-76.9307569,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9307569 40.2260175),843.2723732972117,False,AI_DET_pa_m_4007649_ne_18_060_20220510_11,0.0859189853072166
OSM-5480108395,40.2261146,-76.9307763,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9307763 40.2261146),833.3007710765692,False,AI_DET_pa_m_4007649_ne_18_060_20220510_11,0.0859189853072166
OSM-5480108396,40.208204,-76.9407324,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.9407324 40.208204),1603.8258958131798,False,AI_DET_pa_m_4007649_ne_18_060_20220510_12,0.0871079713106155
