pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-11424346945,40.2436962,-76.8629697,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8629697 40.2436962),1521.5872491162359,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424346946,40.2443145,-76.8635852,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8635852 40.2443145),1566.9168428517319,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424346947,40.2453604,-76.8646364,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8646364 40.2453604),1650.8331898125957,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424346948,40.2458379,-76.8651145,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8651145 40.2458379),1692.0219816198821,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812799,40.1998188,-76.7697095,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7697095 40.1998188),305.59652613932576,False,AI_DET_pa_m_4007650_ne_18_060_20220704_25,0.1142424345016479
OSM-11424812800,40.2000858,-76.7707708,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7707708 40.2000858),392.79110480599934,False,AI_DET_pa_m_4007650_ne_18_060_20220704_25,0.1142424345016479
OSM-11424812801,40.2003415,-76.7716043,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7716043 40.2003415),463.554913061915,False,AI_DET_pa_m_4007650_ne_18_060_20220704_25,0.1142424345016479
OSM-11424812802,40.2005982,-76.772281,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.772281 40.2005982),512.4780551976332,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424812803,40.2008661,-76.7729781,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7729781 40.2008661),479.5858083941683,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424812804,40.2011631,-76.7735934,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7735934 40.2011631),449.9713736011332,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424812805,40.2013193,-76.7742511,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7742511 40.2013193),443.36457761992204,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424812806,40.201503,-76.7750289,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7750289 40.201503),445.5928737696282,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424812807,40.2017006,-76.7758999,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7758999 40.2017006),461.36997466666793,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424812808,40.2019272,-76.7768747,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7768747 40.2019272),492.5640177512618,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424812809,40.2021526,-76.7778553,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7778553 40.2021526),536.5787122679225,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424812810,40.2023781,-76.7788301,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7788301 40.2023781),589.8319225778235,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424812811,40.2025143,-76.7798488,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7798488 40.2025143),597.5094496884004,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812812,40.2027387,-76.7807695,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7807695 40.2027387),580.2026874238459,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812813,40.202915,-76.7814491,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7814491 40.202915),575.8042323712748,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812814,40.2031963,-76.7820878,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7820878 40.2031963),590.0155184183552,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812815,40.2035111,-76.7830114,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7830114 40.2035111),611.1167151723145,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812816,40.2038515,-76.7839482,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7839482 40.2038515),646.0020820851088,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812817,40.2041622,-76.7848667,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7848667 40.2041622),686.9882563617085,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812818,40.2045172,-76.7857904,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7857904 40.2045172),740.5437841658477,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812819,40.2048286,-76.7866687,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7866687 40.2048286),794.3950749381605,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812820,40.2051601,-76.7875894,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7875894 40.2051601),856.2550324442573,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812821,40.2054894,-76.7885131,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7885131 40.2054894),921.9984000230594,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812822,40.2058142,-76.7894353,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7894353 40.2058142),990.475938619513,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812823,40.2061233,-76.7903253,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7903253 40.2061233),1058.639065078183,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812824,40.2064236,-76.7912066,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7912066 40.2064236),1127.5921004670151,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812825,40.2067183,-76.7920922,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7920922 40.2067183),1197.9202845852565,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812826,40.2070051,-76.7929925,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7929925 40.2070051),1269.760869315524,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812827,40.2072897,-76.7938928,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7938928 40.2072897),1342.7009338454557,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812828,40.2075721,-76.7947916,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7947916 40.2075721),1416.469436632235,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812829,40.2078657,-76.7957342,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7957342 40.2078657),1494.6282434282984,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812830,40.2081603,-76.7966725,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7966725 40.2081603),1573.4951761093607,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812831,40.2084539,-76.7976195,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7976195 40.2084539),1653.5575983224503,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812832,40.2087552,-76.7985695,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7985695 40.2087552),1735.0560905736181,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812833,40.209176,-76.7999243,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7999243 40.209176),1851.5722951261846,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812834,40.2094628,-76.8008669,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8008669 40.2094628),1932.7850420382326,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812835,40.2099428,-76.8023591,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8023591 40.2099428),2064.0455653427516,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
