pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-8649234857,40.3133449,-76.872815,PA,verified,2024-01-01,OpenStreetMap,pole,,,wood,,POINT (-76.872815 40.3133449),1254.5457460633402,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234858,40.3137342,-76.8726194,PA,verified,2024-01-01,OpenStreetMap,pole,,,wood,,POINT (-76.8726194 40.3137342),1300.1376784550655,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234859,40.3141325,-76.8724332,PA,verified,2024-01-01,OpenStreetMap,pole,,,wood,,POINT (-76.8724332 40.3141325),1346.5999229984175,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234860,40.3147304,-76.8721695,PA,verified,2024-01-01,OpenStreetMap,pole,,,wood,,POINT (-76.8721695 40.3147304),1416.1340855857145,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234861,40.3150188,-76.8721309,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8721309 40.3150188),1448.155507042558,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234862,40.3152778,-76.8721132,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8721132 40.3152778),1476.6315455864897,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234931,40.3151031,-76.8722662,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8722662 40.3151031),1455.0639782603437,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234932,40.315069,-76.8730159,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8730159 40.315069),1440.39229558771,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234933,40.3150427,-76.8734636,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8734636 40.3150427),1432.262007129893,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234934,40.3149926,-76.8743493,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8743493 40.3149926),1419.2812061883649,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234935,40.3149729,-76.8748105,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8748105 40.3149729),1414.779697425219,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234936,40.314947,-76.8752652,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8752652 40.314947),1410.6781421942105,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234937,40.3149216,-76.8757032,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8757032 40.3149216),1407.6751417850826,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
OSM-8649234938,40.3148973,-76.8761455,PA,verified,2024-01-01,OpenStreetMap,pole,,,,,POINT (-76.8761455 40.3148973),1405.7926404695206,False,AI_DET_pa_m_4007642_sw_18_060_20220704_3,0.0839797332882881
