pole_id,lat,lon,nearest_lat,nearest_lon,delta_lat,delta_lon
AI_DET_pa_m_4007650_nw_18_060_20220704_36,40.21609188111268,-76.85337242735953,40.217953,-76.8647298,-0.001861118887319435,0.011357372640475205
AI_DET_pa_m_4007650_nw_18_060_20220704_37,40.20562038261912,-76.8109128729828,40.2050172,-76.8145053,0.0006031826191161827,0.003592427017196087
AI_DET_pa_m_4007650_nw_18_060_20220704_38,40.20259439527727,-76.81085252351271,40.2029059,-76.8146743,-0.00031150472272400975,0.003821776487285433
AI_DET_pa_m_4007650_nw_18_060_20220704_39,40.20202322238189,-76.81079620082039,40.2029059,-76.8146743,-0.0008826776181081186,0.0038780991796016906
AI_DET_pa_m_4007650_nw_18_060_20220704_40,40.18769582345189,-76.81044439464043,40.1882684,-76.8157991,-0.0005725765481088274,0.00535470535957927
AI_DET_pa_m_4007650_se_18_060_20220704_41,40.17967062289731,-76.74941753240988,40.1994307,-76.7692743,-0.019760077102688456,0.019856767590127333
AI_DET_pa_m_4007650_se_18_060_20220704_42,40.17795285017299,-76.78900855537793,40.1862759,-76.8159494,-0.008323049827005491,0.026940844622060922
AI_DET_pa_m_4007650_se_18_060_20220704_43,40.17790916282021,-76.78892079051202,40.1862759,-76.8159494,-0.008366737179791528,0.02702860948797081
AI_DET_pa_m_4007650_se_18_060_20220704_44,40.16864478300801,-76.786512706759,40.1862759,-76.8159494,-0.017631116991985607,0.029436693240995737
AI_DET_pa_m_4007650_se_18_060_20220704_45,40.16764152077864,-76.77207524321751,40.1994307,-76.7692743,-0.03178917922136293,-0.002800943217508234
AI_DET_pa_m_4007650_se_18_060_20220704_46,40.16805439980943,-76.7568097763798,40.1994307,-76.7692743,-0.03137630019057269,0.012464523620209889
AI_DET_pa_m_4007650_se_18_060_20220704_47,40.1680192638579,-76.7567505220997,40.1994307,-76.7692743,-0.03141143614210051,0.012523777900312894
AI_DET_pa_m_4007650_se_18_060_20220704_48,40.16684234141712,-76.7719051009625,40.1994307,-76.7692743,-0.032588358582877675,-0.0026308009624926854
AI_DET_pa_m_4007650_se_18_060_20220704_49,40.16677493699718,-76.7718945407135,40.1994307,-76.7692743,-0.032655763002821914,-0.0026202407134974237
AI_DET_pa_m_4007650_se_18_060_20220704_50,40.15349604096205,-76.76007733310722,40.1994307,-76.7692743,-0.04593465903795391,0.009196966892787373
AI_DET_pa_m_4007650_se_18_060_20220704_51,40.15349420629973,-76.7601979929325,40.1994307,-76.7692743,-0.04593649370026753,0.009076307067502398
AI_DET_pa_m_4007650_se_18_060_20220704_52,40.15282542190462,-76.74874776465519,40.1994307,-76.7692743,-0.0466052780953774,0.02052653534481408
AI_DET_pa_m_4007650_se_18_060_20220704_53,40.15289780273298,-76.74872724151314,40.1994307,-76.7692743,-0.0465328972670207,0.02054705848686922
AI_DET_pa_m_4007650_se_18_060_20220704_54,40.14510331566926,-76.7485500470571,40.1994307,-76.7692743,-0.05432738433074036,0.020724252942912358
AI_DET_pa_m_4007650_se_18_060_20220704_55,40.14505903654023,-76.74849938721724,40.1994307,-76.7692743,-0.05437166345976863,0.02077491278276966
AI_DET_pa_m_4007650_se_18_060_20220704_56,40.133513261348384,-76.77225814068154,40.1862759,-76.8159494,-0.05276263865161468,0.04369125931845019
AI_DET_pa_m_4007650_se_18_060_20220704_57,40.12615476658093,-76.76299776715706,40.1862759,-76.8159494,-0.06012113341906655,0.052951632842933805
AI_DET_pa_m_4007650_se_18_060_20220704_58,40.12609661710824,-76.7629709591938,40.1862759,-76.8159494,-0.060179282891759556,0.052978440806199956
AI_DET_pa_m_4007650_se_18_060_20220704_59,40.12603390913952,-76.7629477009174,40.1862759,-76.8159494,-0.06024199086047588,0.053001699082599885
AI_DET_pa_m_4007650_se_18_060_20220704_60,40.12598993191744,-76.76287761683831,40.1862759,-76.8159494,-0.06028596808256026,0.05307178316168404
AI_DET_pa_m_4007651_nw_18_060_20220704_61,40.24455470167317,-76.73546309930775,40.2401727,-76.7688357,0.004382001673164382,0.033372600692246124
AI_DET_pa_m_4007651_nw_18_060_20220704_62,40.24453775975929,-76.73539139411498,40.2401727,-76.7688357,0.004365059759287249,0.03344430588501268
AI_DET_pa_m_4007651_nw_18_060_20220704_63,40.24546888782808,-76.73156825194822,40.2401727,-76.7688357,0.005296187828079724,0.03726744805177873
AI_DET_pa_m_4007651_nw_18_060_20220704_64,40.24532756208409,-76.73138022105941,40.2401727,-76.7688357,0.005154862084090439,0.03745547894058632
AI_DET_pa_m_4007651_nw_18_060_20220704_65,40.24524832792633,-76.73125696386427,40.2401727,-76.7688357,0.005075627926331094,0.03757873613572826
AI_DET_pa_m_4007651_nw_18_060_20220704_66,40.23030612155524,-76.75198579632536,40.2369522,-76.7703849,-0.006646078444759951,0.01839910367463915
AI_DET_pa_m_4007651_nw_18_060_20220704_67,40.229481191799664,-76.74098588391122,40.2369522,-76.7703849,-0.007471008200333529,0.029399016088774488
AI_DET_pa_m_4007651_nw_18_060_20220704_68,40.22942739216486,-76.74096907931178,40.2369522,-76.7703849,-0.007524807835139313,0.029415820688214467
AI_DET_pa_m_4007651_nw_18_060_20220704_69,40.22000802433177,-76.68626704060887,40.2401727,-76.7688357,-0.020164675668233656,0.08256865939112856
AI_DET_pa_m_4007651_sw_18_060_20220704_70,40.18739558881846,-76.73475978993933,40.1994307,-76.7692743,-0.012035111181539548,0.0345145100606743
AI_DET_pa_m_4007651_sw_18_060_20220704_71,40.18747099596616,-76.73483769607826,40.1994307,-76.7692743,-0.011959704033841945,0.03443660392174763
AI_DET_pa_m_4007651_sw_18_060_20220704_72,40.16998542369277,-76.75065687696943,40.1994307,-76.7692743,-0.029445276307228596,0.018617423030576674
AI_DET_pa_m_4007651_sw_18_060_20220704_73,40.16912871329525,-76.70209156622109,40.1994307,-76.7692743,-0.030301986704749595,0.06718273377892103
AI_DET_pa_m_4007651_sw_18_060_20220704_74,40.16875344170932,-76.69081567432396,40.1994307,-76.7692743,-0.030677258290680243,0.07845862567604911
AI_DET_pa_m_4007651_sw_18_060_20220704_75,40.1651196126105,-76.74356374482504,40.1994307,-76.7692743,-0.034311087389497175,0.025710555174967453
AI_DET_pa_m_4007651_sw_18_060_20220704_76,40.15810518536061,-76.71346804780357,40.1994307,-76.7692743,-0.04132551463938938,0.05580625219643309
AI_DET_pa_m_4007651_sw_18_060_20220704_77,40.15817266159844,-76.71347414740244,40.1994307,-76.7692743,-0.041258038401558395,0.05580015259756976
AI_DET_pa_m_4007651_sw_18_060_20220704_78,40.15873119647939,-76.70859933533272,40.1994307,-76.7692743,-0.04069950352061369,0.06067496466728528
AI_DET_pa_m_4007651_sw_18_060_20220704_79,40.15443025107635,-76.72252718369894,40.1994307,-76.7692743,-0.04500044892365196,0.046747116301062874
AI_DET_pa_m_4007651_sw_18_060_20220704_80,40.15621001349511,-76.70423303479268,40.1994307,-76.7692743,-0.043220686504888306,0.06504126520732711
AI_DET_pa_m_4007651_sw_18_060_20220704_81,40.15285697267658,-76.70526857550556,40.1994307,-76.7692743,-0.04657372732341969,0.06400572449445008
