pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-11424812829,40.2078657,-76.7957342,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7957342 40.2078657),1985.7248852299456,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812830,40.2081603,-76.7966725,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7966725 40.2081603),2064.517581620747,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424812831,40.2084539,-76.7976195,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7976195 40.2084539),2074.781686201946,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424812832,40.2087552,-76.7985695,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7985695 40.2087552),2024.3264179964724,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424812833,40.209176,-76.7999243,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7999243 40.209176),1957.8708764390346,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424812834,40.2094628,-76.8008669,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8008669 40.2094628),1915.7041659424713,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424812835,40.2099428,-76.8023591,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8023591 40.2099428),1852.3325895025027,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424812836,40.210228,-76.8032922,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8032922 40.210228),1818.552731428402,False,AI_DET_pa_m_4007650_ne_18_060_20220704_22,0.0877284705638885
OSM-11424812837,40.2105569,-76.8042152,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8042152 40.2105569),1769.4732120908088,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812838,40.2108211,-76.805179,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.805179 40.2108211),1689.9269081933417,False,AI_DET_pa_m_4007650_nw_18_060_20220704_39,0.086247406899929
OSM-11424812839,40.2111146,-76.8061274,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8061274 40.2111146),1611.7611390021257,False,AI_DET_pa_m_4007650_nw_18_060_20220704_38,0.2209136635065078
OSM-11424812840,40.2114045,-76.8070156,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8070156 40.2114045),1539.1380889161283,False,AI_DET_pa_m_4007650_nw_18_060_20220704_38,0.2209136635065078
OSM-11424812841,40.2117081,-76.8078924,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8078924 40.2117081),1468.674228925812,False,AI_DET_pa_m_4007650_nw_18_060_20220704_38,0.2209136635065078
OSM-11424812842,40.2120284,-76.8087562,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8087562 40.2120284),1393.8628425411255,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812843,40.2123655,-76.8096214,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8096214 40.2123655),1317.6785369549032,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812844,40.2126947,-76.8104208,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8104208 40.2126947),1247.9446859951152,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812845,40.2130396,-76.8112085,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8112085 40.2130396),1180.1335011678607,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812846,40.2133923,-76.8119977,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8119977 40.2133923),1113.4461603183388,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812847,40.2138041,-76.81286,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.81286 40.2138041),1042.556467720231,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812848,40.2142404,-76.8137047,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8137047 40.2142404),976.0258586939826,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812849,40.2146701,-76.8145027,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8145027 40.2146701),916.647253979811,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812850,40.2316011,-76.8450688,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8450688 40.2316011),1676.4756728265781,False,AI_DET_pa_m_4007650_nw_18_060_20220704_28,0.0945918634533882
OSM-11424812851,40.2320544,-76.845896,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.845896 40.2320544),1737.9461107374325,False,AI_DET_pa_m_4007650_nw_18_060_20220704_28,0.0945918634533882
OSM-11424812852,40.2325126,-76.8467106,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8467106 40.2325126),1708.4510875097553,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812853,40.232994,-76.8475391,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8475391 40.232994),1659.278759018086,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812854,40.2155974,-76.8160709,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8160709 40.2155974),815.2155969878793,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812855,40.2150986,-76.8152746,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8152746 40.2150986),863.2961124960082,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812856,40.2160179,-76.8169299,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8169299 40.2160179),765.5347072761529,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812857,40.216476,-76.8177569,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8177569 40.216476),727.3707680691858,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812858,40.2169362,-76.8185879,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8185879 40.2169362),697.8546184123617,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812859,40.2173937,-76.8194139,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8194139 40.2173937),678.4434698194901,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812860,40.2178519,-76.8202413,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8202413 40.2178519),669.7769781802501,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812861,40.2183109,-76.82107,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.82107 40.2183109),672.3396513224366,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812862,40.218767,-76.8218935,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8218935 40.218767),685.899922498895,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
OSM-11424812863,40.2192318,-76.822723,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.822723 40.2192318),710.5939710937242,False,AI_DET_pa_m_4007650_nw_18_060_20220704_37,0.3051813840866089
